@relation R_data_frame

@attribute Year numeric
@attribute Station {Ambagan_ctg,Barisal,Bhola,Bogra,Chandpur,Chittagong,Comilla,CoxsBazar,Dhaka,Dinajpur,Faridpur,Feni,Hatiya,Ishurdi,Jessore,Khepupara,Khulna,Kutubdia,M.court,Madaripur,Mongla,Mymensingh,Patuakhali,Rajshahi,Rangamati,Rangpur,Sandwip,Satkhira,Sitakunda,Srimangal,Sylhet,Tangail,Teknaf}
@attribute Month {April,August,December,February,January,July,June,March,May,November,October,September}
@attribute Rainfall numeric

@data
2012,Ambagan_ctg,October,445
2012,Ambagan_ctg,November,3
2012,Ambagan_ctg,December,0
2012,Barisal,January,31
2012,Barisal,February,2
2012,Barisal,March,11
2012,Barisal,April,223
2012,Barisal,May,105
2012,Barisal,June,205
2012,Barisal,July,275
2012,Barisal,August,270
2012,Barisal,September,381
2012,Barisal,October,70
2012,Barisal,November,44
2012,Barisal,December,0
2012,Bhola,January,6
2012,Bhola,February,1
2012,Bhola,March,8
2012,Bhola,April,191
2012,Bhola,May,96
2012,Bhola,June,233
2012,Bhola,July,323
2012,Bhola,August,285
2012,Bhola,September,191
2012,Bhola,October,123
2012,Bhola,November,35
2012,Bhola,December,1
2012,Bogra,January,19
2012,Bogra,February,0
2012,Bogra,March,0
2012,Bogra,April,74
2012,Bogra,May,94
2012,Bogra,June,147
2012,Bogra,July,186
2012,Bogra,August,164
2012,Bogra,September,345
2012,Bogra,October,74
2012,Bogra,November,36
2012,Bogra,December,1
2012,Chandpur,January,12
2012,Chandpur,February,12
2012,Chandpur,March,30
2012,Chandpur,April,194
2012,Chandpur,May,121
2012,Chandpur,June,279
2012,Chandpur,July,298
2012,Chandpur,August,452
2012,Chandpur,September,137
2012,Chandpur,October,128
2012,Chandpur,November,92
2012,Chandpur,December,2
2012,Chittagong,January,0
2012,Chittagong,February,0
2012,Chittagong,March,30
2012,Chittagong,April,192
2012,Chittagong,May,188
2012,Chittagong,June,1337
2012,Chittagong,July,788
2012,Chittagong,August,299
2012,Chittagong,September,170
2012,Chittagong,October,636
2012,Chittagong,November,3
2012,Chittagong,December,0
2012,Comilla,January,16
2012,Comilla,February,1
2012,Comilla,March,13
2012,Comilla,April,195
2012,Comilla,May,209
2012,Comilla,June,442
2012,Comilla,July,282
2012,Comilla,August,373
2012,Comilla,September,178
2012,Comilla,October,115
2012,Comilla,November,102
2012,Comilla,December,3
2012,CoxsBazar,January,0
2012,CoxsBazar,February,0
2012,CoxsBazar,March,109
2012,CoxsBazar,April,148
2012,CoxsBazar,May,254
2012,CoxsBazar,June,1102
2012,CoxsBazar,July,1130
2012,CoxsBazar,August,801
2012,CoxsBazar,September,302
2012,CoxsBazar,October,263
2012,CoxsBazar,November,14
2012,CoxsBazar,December,0
2012,Dhaka,January,10
2012,Dhaka,February,1
2012,Dhaka,March,37
2012,Dhaka,April,269
2012,Dhaka,May,137
2012,Dhaka,June,175
2012,Dhaka,July,226
2012,Dhaka,August,282
2012,Dhaka,September,81
2012,Dhaka,October,38
2012,Dhaka,November,68
2012,Dhaka,December,5
2012,Dinajpur,January,5
2012,Dinajpur,February,5
2012,Dinajpur,March,3
2012,Dinajpur,April,57
2012,Dinajpur,May,79
2012,Dinajpur,June,380
2012,Dinajpur,July,435
2012,Dinajpur,August,106
2012,Dinajpur,September,349
2012,Dinajpur,October,91
2012,Dinajpur,November,1
2012,Dinajpur,December,0
2012,Faridpur,January,30
2012,Faridpur,February,1
2012,Faridpur,March,4
2012,Faridpur,April,168
2012,Faridpur,May,109
2012,Faridpur,June,128
2012,Faridpur,July,252
2012,Faridpur,August,221
2012,Faridpur,September,165
2012,Faridpur,October,83
2012,Faridpur,November,111
2012,Faridpur,December,7
2012,Feni,January,2
2012,Feni,February,0
2012,Feni,March,28
2012,Feni,April,388
2012,Feni,May,138
2012,Feni,June,723
2012,Feni,July,568
2012,Feni,August,390
2012,Feni,September,274
2012,Feni,October,356
2012,Feni,November,18
2012,Feni,December,0
2012,Hatiya,January,0
2012,Hatiya,February,0
2012,Hatiya,March,8
2012,Hatiya,April,267
2012,Hatiya,May,317
2012,Hatiya,June,538
2012,Hatiya,July,738
2012,Hatiya,August,501
2012,Hatiya,September,377
2012,Hatiya,October,244
2012,Hatiya,November,13
2012,Hatiya,December,2
2012,Ishurdi,January,12
2012,Ishurdi,February,0
2012,Ishurdi,March,5
2012,Ishurdi,April,51
2012,Ishurdi,May,69
2012,Ishurdi,June,177
2012,Ishurdi,July,215
2012,Ishurdi,August,97
2012,Ishurdi,September,178
2012,Ishurdi,October,157
2012,Ishurdi,November,86
2012,Ishurdi,December,15
2012,Jessore,January,31
2012,Jessore,February,4
2012,Jessore,March,5
2012,Jessore,April,82
2012,Jessore,May,36
2012,Jessore,June,221
2012,Jessore,July,334
2012,Jessore,August,187
2012,Jessore,September,271
2012,Jessore,October,71
2012,Jessore,November,61
2012,Jessore,December,2
2012,Khepupara,January,9
2012,Khepupara,February,0
2012,Khepupara,March,49
2012,Khepupara,April,96
2012,Khepupara,May,128
2012,Khepupara,June,415
2012,Khepupara,July,639
2012,Khepupara,August,392
2012,Khepupara,September,562
2012,Khepupara,October,259
2012,Khepupara,November,69
2012,Khepupara,December,10
2012,Khulna,January,66
2012,Khulna,February,18
2012,Khulna,March,1
2012,Khulna,April,52
2012,Khulna,May,63
2012,Khulna,June,255
2012,Khulna,July,391
2012,Khulna,August,254
2012,Khulna,September,374
2012,Khulna,October,89
2012,Khulna,November,80
2012,Khulna,December,2
2012,Kutubdia,January,0
2012,Kutubdia,February,0
2012,Kutubdia,March,37
2012,Kutubdia,April,135
2012,Kutubdia,May,251
2012,Kutubdia,June,1178
2012,Kutubdia,July,1688
2012,Kutubdia,August,527
2012,Kutubdia,September,260
2012,Kutubdia,October,554
2012,Kutubdia,November,47
2012,Kutubdia,December,0
2012,M.court,January,6
2012,M.court,February,0
2012,M.court,March,44
2012,M.court,April,267
2012,M.court,May,286
2012,M.court,June,483
2012,M.court,July,431
2012,M.court,August,442
2012,M.court,September,322
2012,M.court,October,156
2012,M.court,November,29
2012,M.court,December,0
2012,Madaripur,January,25
2012,Madaripur,February,16
2012,Madaripur,March,1
2012,Madaripur,April,170
2012,Madaripur,May,110
2012,Madaripur,June,144
2012,Madaripur,July,377
2012,Madaripur,August,203
2012,Madaripur,September,216
2012,Madaripur,October,197
2012,Madaripur,November,86
2012,Madaripur,December,1
2012,Mongla,January,40
2012,Mongla,February,13
2012,Mongla,March,8
2012,Mongla,April,85
2012,Mongla,May,61
2012,Mongla,June,193
2012,Mongla,July,359
2012,Mongla,August,449
2012,Mongla,September,420
2012,Mongla,October,114
2012,Mongla,November,34
2012,Mongla,December,8
2012,Mymensingh,January,18
2012,Mymensingh,February,0
2012,Mymensingh,March,1
2012,Mymensingh,April,202
2012,Mymensingh,May,85
2012,Mymensingh,June,241
2012,Mymensingh,July,409
2012,Mymensingh,August,238
2012,Mymensingh,September,221
2012,Mymensingh,October,45
2012,Mymensingh,November,19
2012,Mymensingh,December,0
2012,Patuakhali,January,7
2012,Patuakhali,February,2
2012,Patuakhali,March,48
2012,Patuakhali,April,80
2012,Patuakhali,May,79
2012,Patuakhali,June,287
2012,Patuakhali,July,392
2012,Patuakhali,August,439
2012,Patuakhali,September,348
2012,Patuakhali,October,142
2012,Patuakhali,November,71
2012,Patuakhali,December,0
2012,Rajshahi,January,6
2012,Rajshahi,February,0
2012,Rajshahi,March,6
2012,Rajshahi,April,123
2012,Rajshahi,May,17
2012,Rajshahi,June,137
2012,Rajshahi,July,314
2012,Rajshahi,August,179
2012,Rajshahi,September,178
2012,Rajshahi,October,102
2012,Rajshahi,November,101
2012,Rajshahi,December,1
2012,Rangamati,January,0
2012,Rangamati,February,0
2012,Rangamati,March,91
2012,Rangamati,April,284
2012,Rangamati,May,187
2012,Rangamati,June,834
2012,Rangamati,July,489
2012,Rangamati,August,297
2012,Rangamati,September,268
2012,Rangamati,October,344
2012,Rangamati,November,23
2012,Rangamati,December,0
2012,Rangpur,January,7
2012,Rangpur,February,2
2012,Rangpur,March,2
2012,Rangpur,April,191
2012,Rangpur,May,212
2012,Rangpur,June,369
2012,Rangpur,July,445
2012,Rangpur,August,187
2012,Rangpur,September,405
2012,Rangpur,October,57
2012,Rangpur,November,0
2012,Rangpur,December,0
2012,Sandwip,January,0
2012,Sandwip,February,0
2012,Sandwip,March,52
2012,Sandwip,April,314
2012,Sandwip,May,226
2012,Sandwip,June,753
2012,Sandwip,July,1399
2012,Sandwip,August,889
2012,Sandwip,September,182
2012,Sandwip,October,263
2012,Sandwip,November,3
2012,Sandwip,December,0
2012,Satkhira,January,36
2012,Satkhira,February,14
2012,Satkhira,March,0
2012,Satkhira,April,94
2012,Satkhira,May,72
2012,Satkhira,June,199
2012,Satkhira,July,239
2012,Satkhira,August,314
2012,Satkhira,September,282
2012,Satkhira,October,95
2012,Satkhira,November,105
2012,Satkhira,December,8
2012,Sitakunda,January,1
2012,Sitakunda,February,0
2012,Sitakunda,March,24
2012,Sitakunda,April,352
2012,Sitakunda,May,251
2012,Sitakunda,June,954
2012,Sitakunda,July,1274
2012,Sitakunda,August,567
2012,Sitakunda,September,234
2012,Sitakunda,October,256
2012,Sitakunda,November,19
2012,Sitakunda,December,1
2012,Srimangal,January,3
2012,Srimangal,February,0
2012,Srimangal,March,17
2012,Srimangal,April,290
2012,Srimangal,May,268
2012,Srimangal,June,518
2012,Srimangal,July,125
2012,Srimangal,August,353
2012,Srimangal,September,139
2012,Srimangal,October,193
2012,Srimangal,November,21
2012,Srimangal,December,0
2012,Sylhet,January,10
2012,Sylhet,February,0
2012,Sylhet,March,101
2012,Sylhet,April,659
2012,Sylhet,May,406
2012,Sylhet,June,1185
2012,Sylhet,July,700
2012,Sylhet,August,738
2012,Sylhet,September,261
2012,Sylhet,October,502
2012,Sylhet,November,48
2012,Sylhet,December,0
2012,Tangail,January,10
2012,Tangail,February,0
2012,Tangail,March,2
2012,Tangail,April,106
2012,Tangail,May,171
2012,Tangail,June,246
2012,Tangail,July,241
2012,Tangail,August,204
2012,Tangail,September,319
2012,Tangail,October,75
2012,Tangail,November,94
2012,Tangail,December,1
2012,Teknaf,January,0
2012,Teknaf,February,0
2012,Teknaf,March,22
2012,Teknaf,April,142
2012,Teknaf,May,154
2012,Teknaf,June,1431
2012,Teknaf,July,1349
2012,Teknaf,August,933
2012,Teknaf,September,496
2012,Teknaf,October,319
2012,Teknaf,November,23
2012,Teknaf,December,0
2013,Ambagan_ctg,January,0
2013,Ambagan_ctg,February,1
2013,Ambagan_ctg,March,5
2013,Ambagan_ctg,April,58
2013,Ambagan_ctg,May,469
2013,Ambagan_ctg,June,504
2013,Ambagan_ctg,July,391
2013,Ambagan_ctg,August,243
2013,Ambagan_ctg,September,305
2013,Ambagan_ctg,October,403
2013,Ambagan_ctg,November,0
2013,Ambagan_ctg,December,0
2013,Barisal,January,0
2013,Barisal,February,6
2013,Barisal,March,5
2013,Barisal,April,64
2013,Barisal,May,701
2013,Barisal,June,277
2013,Barisal,July,377
2013,Barisal,August,398
2013,Barisal,September,312
2013,Barisal,October,181
2013,Barisal,November,0
2013,Barisal,December,0
2013,Bhola,January,0
2013,Bhola,February,9
2013,Bhola,March,0
2013,Bhola,April,28
2013,Bhola,May,655
2013,Bhola,June,270
2013,Bhola,July,327
2013,Bhola,August,477
2013,Bhola,September,228
2013,Bhola,October,200
2013,Bhola,November,0
2013,Bhola,December,0
2013,Bogra,January,0
2013,Bogra,February,22
2013,Bogra,March,3
2013,Bogra,April,0
2013,Bogra,May,152
2013,Bogra,June,204
2013,Bogra,July,283
2013,Bogra,August,256
2013,Bogra,September,99
2013,Bogra,October,200
2013,Bogra,November,0
2013,Bogra,December,0
2013,Chandpur,January,0
2013,Chandpur,February,3
2013,Chandpur,March,15
2013,Chandpur,April,135
2013,Chandpur,May,670
2013,Chandpur,June,497
2013,Chandpur,July,225
2013,Chandpur,August,331
2013,Chandpur,September,502
2013,Chandpur,October,167
2013,Chandpur,November,0
2013,Chandpur,December,0
2013,Chittagong,January,0
2013,Chittagong,February,0
2013,Chittagong,March,3
2013,Chittagong,April,58
2013,Chittagong,May,773
2013,Chittagong,June,513
2013,Chittagong,July,405
2013,Chittagong,August,267
2013,Chittagong,September,173
2013,Chittagong,October,369
2013,Chittagong,November,0
2013,Chittagong,December,0
2013,Comilla,January,0
2013,Comilla,February,3
2013,Comilla,March,30
2013,Comilla,April,28
2013,Comilla,May,467
2013,Comilla,June,214
2013,Comilla,July,276
2013,Comilla,August,243
2013,Comilla,September,255
2013,Comilla,October,124
2013,Comilla,November,0
2013,Comilla,December,3
2013,CoxsBazar,January,0
2013,CoxsBazar,February,0
2013,CoxsBazar,March,0
2013,CoxsBazar,April,54
2013,CoxsBazar,May,700
2013,CoxsBazar,June,876
2013,CoxsBazar,July,772
2013,CoxsBazar,August,1000
2013,CoxsBazar,September,237
2013,CoxsBazar,October,420
2013,CoxsBazar,November,0
2013,CoxsBazar,December,0
2013,Dhaka,January,0
2013,Dhaka,February,8
2013,Dhaka,March,26
2013,Dhaka,April,32
2013,Dhaka,May,378
2013,Dhaka,June,325
2013,Dhaka,July,302
2013,Dhaka,August,212
2013,Dhaka,September,138
2013,Dhaka,October,131
2013,Dhaka,November,0
2013,Dhaka,December,4
2013,Dinajpur,January,0
2013,Dinajpur,February,10
2013,Dinajpur,March,0
2013,Dinajpur,April,99
2013,Dinajpur,May,133
2013,Dinajpur,June,370
2013,Dinajpur,July,255
2013,Dinajpur,August,469
2013,Dinajpur,September,182
2013,Dinajpur,October,309
2013,Dinajpur,November,0
2013,Dinajpur,December,0
2013,Faridpur,January,0
2013,Faridpur,February,12
2013,Faridpur,March,12
2013,Faridpur,April,55
2013,Faridpur,May,380
2013,Faridpur,June,291
2013,Faridpur,July,198
2013,Faridpur,August,264
2013,Faridpur,September,225
2013,Faridpur,October,202
2013,Faridpur,November,0
2013,Faridpur,December,0
2013,Feni,January,0
2013,Feni,February,3
2013,Feni,March,26
2013,Feni,April,17
2013,Feni,May,533
2013,Feni,June,493
2013,Feni,July,382
2013,Feni,August,468
2013,Feni,September,373
2013,Feni,October,193
2013,Feni,November,0
2013,Feni,December,0
2013,Hatiya,January,0
2013,Hatiya,February,4
2013,Hatiya,March,0
2013,Hatiya,April,50
2013,Hatiya,May,842
2013,Hatiya,June,592
2013,Hatiya,July,544
2013,Hatiya,August,677
2013,Hatiya,September,435
2013,Hatiya,October,292
2013,Hatiya,November,0
2013,Hatiya,December,0
2013,Ishurdi,January,1
2013,Ishurdi,February,14
2013,Ishurdi,March,0
2013,Ishurdi,April,69
2013,Ishurdi,May,182
2013,Ishurdi,June,264
2013,Ishurdi,July,130
2013,Ishurdi,August,218
2013,Ishurdi,September,121
2013,Ishurdi,October,130
2013,Ishurdi,November,0
2013,Ishurdi,December,0
2013,Jessore,January,6
2013,Jessore,February,15
2013,Jessore,March,8
2013,Jessore,April,63
2013,Jessore,May,278
2013,Jessore,June,203
2013,Jessore,July,249
2013,Jessore,August,309
2013,Jessore,September,322
2013,Jessore,October,223
2013,Jessore,November,0
2013,Jessore,December,0
2013,Khepupara,January,0
2013,Khepupara,February,1
2013,Khepupara,March,0
2013,Khepupara,April,0
2013,Khepupara,May,727
2013,Khepupara,June,395
2013,Khepupara,July,640
2013,Khepupara,August,403
2013,Khepupara,September,536
2013,Khepupara,October,418
2013,Khepupara,November,0
2013,Khepupara,December,0
2013,Khulna,January,1
2013,Khulna,February,7
2013,Khulna,March,19
2013,Khulna,April,62
2013,Khulna,May,430
2013,Khulna,June,212
2013,Khulna,July,313
2013,Khulna,August,482
2013,Khulna,September,278
2013,Khulna,October,260
2013,Khulna,November,0
2013,Khulna,December,0
2013,Kutubdia,January,0
2013,Kutubdia,February,1
2013,Kutubdia,March,0
2013,Kutubdia,April,85
2013,Kutubdia,May,1088
2013,Kutubdia,June,1058
2013,Kutubdia,July,818
2013,Kutubdia,August,642
2013,Kutubdia,September,296
2013,Kutubdia,October,215
2013,Kutubdia,November,0
2013,Kutubdia,December,0
2013,M.court,January,0
2013,M.court,February,8
2013,M.court,March,4
2013,M.court,April,65
2013,M.court,May,671
2013,M.court,June,658
2013,M.court,July,482
2013,M.court,August,583
2013,M.court,September,355
2013,M.court,October,218
2013,M.court,November,0
2013,M.court,December,0
2013,Madaripur,January,0
2013,Madaripur,February,6
2013,Madaripur,March,15
2013,Madaripur,April,29
2013,Madaripur,May,751
2013,Madaripur,June,199
2013,Madaripur,July,309
2013,Madaripur,August,274
2013,Madaripur,September,365
2013,Madaripur,October,200
2013,Madaripur,November,4
2013,Madaripur,December,0
2013,Mongla,January,0
2013,Mongla,February,5
2013,Mongla,March,2
2013,Mongla,April,28
2013,Mongla,May,359
2013,Mongla,June,244
2013,Mongla,July,401
2013,Mongla,August,287
2013,Mongla,September,219
2013,Mongla,October,286
2013,Mongla,November,0
2013,Mongla,December,0
2013,Mymensingh,January,0
2013,Mymensingh,February,18
2013,Mymensingh,March,21
2013,Mymensingh,April,69
2013,Mymensingh,May,308
2013,Mymensingh,June,267
2013,Mymensingh,July,318
2013,Mymensingh,August,343
2013,Mymensingh,September,132
2013,Mymensingh,October,263
2013,Mymensingh,November,0
2013,Mymensingh,December,0
2013,Patuakhali,January,1
2013,Patuakhali,February,4
2013,Patuakhali,March,0
2013,Patuakhali,April,27
2013,Patuakhali,May,637
2013,Patuakhali,June,333
2013,Patuakhali,July,552
2013,Patuakhali,August,411
2013,Patuakhali,September,412
2013,Patuakhali,October,281
2013,Patuakhali,November,0
2013,Patuakhali,December,0
2013,Rajshahi,January,0
2013,Rajshahi,February,22
2013,Rajshahi,March,12
2013,Rajshahi,April,51
2013,Rajshahi,May,188
2013,Rajshahi,June,178
2013,Rajshahi,July,101
2013,Rajshahi,August,254
2013,Rajshahi,September,238
2013,Rajshahi,October,204
2013,Rajshahi,November,0
2013,Rajshahi,December,0
2013,Rangamati,January,0
2013,Rangamati,February,2
2013,Rangamati,March,2
2013,Rangamati,April,83
2013,Rangamati,May,435
2013,Rangamati,June,280
2013,Rangamati,July,274
2013,Rangamati,August,200
2013,Rangamati,September,476
2013,Rangamati,October,198
2013,Rangamati,November,0
2013,Rangamati,December,0
2013,Rangpur,January,0
2013,Rangpur,February,14
2013,Rangpur,March,4
2013,Rangpur,April,115
2013,Rangpur,May,383
2013,Rangpur,June,327
2013,Rangpur,July,296
2013,Rangpur,August,268
2013,Rangpur,September,229
2013,Rangpur,October,280
2013,Rangpur,November,0
2013,Rangpur,December,0
2013,Sandwip,January,0
2013,Sandwip,February,0
2013,Sandwip,March,0
2013,Sandwip,April,52
2013,Sandwip,May,570
2013,Sandwip,June,560
2013,Sandwip,July,441
2013,Sandwip,August,746
2013,Sandwip,September,573
2013,Sandwip,October,241
2013,Sandwip,November,0
2013,Sandwip,December,0
2013,Satkhira,January,5
2013,Satkhira,February,12
2013,Satkhira,March,37
2013,Satkhira,April,29
2013,Satkhira,May,310
2013,Satkhira,June,245
2013,Satkhira,July,266
2013,Satkhira,August,215
2013,Satkhira,September,296
2013,Satkhira,October,247
2013,Satkhira,November,0
2013,Satkhira,December,0
2013,Sitakunda,January,0
2013,Sitakunda,February,0
2013,Sitakunda,March,13
2013,Sitakunda,April,57
2013,Sitakunda,May,470
2013,Sitakunda,June,569
2013,Sitakunda,July,333
2013,Sitakunda,August,390
2013,Sitakunda,September,496
2013,Sitakunda,October,269
2013,Sitakunda,November,1
2013,Sitakunda,December,0
2013,Srimangal,January,0
2013,Srimangal,February,9
2013,Srimangal,March,31
2013,Srimangal,April,104
2013,Srimangal,May,783
2013,Srimangal,June,301
2013,Srimangal,July,294
2013,Srimangal,August,420
2013,Srimangal,September,241
2013,Srimangal,October,159
2013,Srimangal,November,5
2013,Srimangal,December,5
2013,Sylhet,January,0
2013,Sylhet,February,7
2013,Sylhet,March,16
2013,Sylhet,April,229
2013,Sylhet,May,959
2013,Sylhet,June,729
2013,Sylhet,July,567
2013,Sylhet,August,520
2013,Sylhet,September,347
2013,Sylhet,October,451
2013,Sylhet,November,0
2013,Sylhet,December,0
2013,Tangail,January,0
2013,Tangail,February,13
2013,Tangail,March,3
2013,Tangail,April,60
2013,Tangail,May,293
2013,Tangail,June,213
2013,Tangail,July,106
2013,Tangail,August,238
2013,Tangail,September,126
2013,Tangail,October,128
2013,Tangail,November,0
2013,Tangail,December,2
2013,Teknaf,January,0
2013,Teknaf,February,0
2013,Teknaf,March,0
2013,Teknaf,April,34
2013,Teknaf,May,753
2013,Teknaf,June,821
2013,Teknaf,July,1127
2013,Teknaf,August,851
2013,Teknaf,September,329
2013,Teknaf,October,271
2013,Teknaf,November,0
2013,Teknaf,December,0
2014,Ambagan_ctg,January,0
2014,Ambagan_ctg,February,40
2014,Ambagan_ctg,March,32
2014,Ambagan_ctg,April,30
2014,Ambagan_ctg,May,368
2014,Ambagan_ctg,June,1235
2014,Ambagan_ctg,July,389
2014,Ambagan_ctg,August,599
2014,Ambagan_ctg,September,355
2014,Ambagan_ctg,October,107
2014,Ambagan_ctg,November,1
2014,Ambagan_ctg,December,0
2014,Barisal,January,0
2014,Barisal,February,15
2014,Barisal,March,13
2014,Barisal,April,0
2014,Barisal,May,235
2014,Barisal,June,341
2014,Barisal,July,277
2014,Barisal,August,253
2014,Barisal,September,254
2014,Barisal,October,66
2014,Barisal,November,0
2014,Barisal,December,0
2014,Bhola,January,0
2014,Bhola,February,16
2014,Bhola,March,14
2014,Bhola,April,9
2014,Bhola,May,129
2014,Bhola,June,479
2014,Bhola,July,299
2014,Bhola,August,496
2014,Bhola,September,269
2014,Bhola,October,51
2014,Bhola,November,0
2014,Bhola,December,0
2014,Bogra,January,0
2014,Bogra,February,46
2014,Bogra,March,8
2014,Bogra,April,43
2014,Bogra,May,196
2014,Bogra,June,585
2014,Bogra,July,211
2014,Bogra,August,226
2014,Bogra,September,329
2014,Bogra,October,64
2014,Bogra,November,0
2014,Bogra,December,0
2014,Chandpur,January,0
2014,Chandpur,February,20
2014,Chandpur,March,4
2014,Chandpur,April,40
2014,Chandpur,May,179
2014,Chandpur,June,509
2014,Chandpur,July,319
2014,Chandpur,August,258
2014,Chandpur,September,346
2014,Chandpur,October,98
2014,Chandpur,November,1
2014,Chandpur,December,0
2014,Chittagong,January,0
2014,Chittagong,February,37
2014,Chittagong,March,18
2014,Chittagong,April,43
2014,Chittagong,May,304
2014,Chittagong,June,1494
2014,Chittagong,July,395
2014,Chittagong,August,692
2014,Chittagong,September,363
2014,Chittagong,October,104
2014,Chittagong,November,0
2014,Chittagong,December,0
2014,Comilla,January,0
2014,Comilla,February,8
2014,Comilla,March,17
2014,Comilla,April,16
2014,Comilla,May,195
2014,Comilla,June,394
2014,Comilla,July,227
2014,Comilla,August,418
2014,Comilla,September,296
2014,Comilla,October,64
2014,Comilla,November,0
2014,Comilla,December,0
2014,CoxsBazar,January,0
2014,CoxsBazar,February,29
2014,CoxsBazar,March,1
2014,CoxsBazar,April,4
2014,CoxsBazar,May,139
2014,CoxsBazar,June,677
2014,CoxsBazar,July,717
2014,CoxsBazar,August,611
2014,CoxsBazar,September,264
2014,CoxsBazar,October,41
2014,CoxsBazar,November,0
2014,CoxsBazar,December,0
2014,Dhaka,January,0
2014,Dhaka,February,12
2014,Dhaka,March,10
2014,Dhaka,April,80
2014,Dhaka,May,147
2014,Dhaka,June,342
2014,Dhaka,July,212
2014,Dhaka,August,391
2014,Dhaka,September,156
2014,Dhaka,October,49
2014,Dhaka,November,0
2014,Dhaka,December,0
2014,Dinajpur,January,0
2014,Dinajpur,February,31
2014,Dinajpur,March,2
2014,Dinajpur,April,3
2014,Dinajpur,May,186
2014,Dinajpur,June,257
2014,Dinajpur,July,293
2014,Dinajpur,August,181
2014,Dinajpur,September,424
2014,Dinajpur,October,21
2014,Dinajpur,November,0
2014,Dinajpur,December,0
2014,Faridpur,January,0
2014,Faridpur,February,12
2014,Faridpur,March,0
2014,Faridpur,April,29
2014,Faridpur,May,191
2014,Faridpur,June,446
2014,Faridpur,July,246
2014,Faridpur,August,381
2014,Faridpur,September,165
2014,Faridpur,October,82
2014,Faridpur,November,0
2014,Faridpur,December,0
2014,Feni,January,0
2014,Feni,February,14
2014,Feni,March,21
2014,Feni,April,5
2014,Feni,May,243
2014,Feni,June,701
2014,Feni,July,370
2014,Feni,August,603
2014,Feni,September,456
2014,Feni,October,97
2014,Feni,November,0
2014,Feni,December,0
2014,Hatiya,January,0
2014,Hatiya,February,27
2014,Hatiya,March,14
2014,Hatiya,April,2
2014,Hatiya,May,158
2014,Hatiya,June,916
2014,Hatiya,July,702
2014,Hatiya,August,603
2014,Hatiya,September,435
2014,Hatiya,October,269
2014,Hatiya,November,2
2014,Hatiya,December,0
2014,Ishurdi,January,3
2014,Ishurdi,February,33
2014,Ishurdi,March,32
2014,Ishurdi,April,19
2014,Ishurdi,May,129
2014,Ishurdi,June,525
2014,Ishurdi,July,182
2014,Ishurdi,August,249
2014,Ishurdi,September,179
2014,Ishurdi,October,89
2014,Ishurdi,November,0
2014,Ishurdi,December,0
2014,Jessore,January,0
2014,Jessore,February,19
2014,Jessore,March,10
2014,Jessore,April,0
2014,Jessore,May,165
2014,Jessore,June,286
2014,Jessore,July,435
2014,Jessore,August,180
2014,Jessore,September,186
2014,Jessore,October,37
2014,Jessore,November,0
2014,Jessore,December,0
2014,Khepupara,January,0
2014,Khepupara,February,31
2014,Khepupara,March,3
2014,Khepupara,April,7
2014,Khepupara,May,189
2014,Khepupara,June,342
2014,Khepupara,July,460
2014,Khepupara,August,441
2014,Khepupara,September,270
2014,Khepupara,October,133
2014,Khepupara,November,0
2014,Khepupara,December,1
2014,Khulna,January,0
2014,Khulna,February,24
2014,Khulna,March,5
2014,Khulna,April,0
2014,Khulna,May,118
2014,Khulna,June,447
2014,Khulna,July,394
2014,Khulna,August,258
2014,Khulna,September,205
2014,Khulna,October,10
2014,Khulna,November,0
2014,Khulna,December,0
2014,Kutubdia,January,0
2014,Kutubdia,February,48
2014,Kutubdia,March,4
2014,Kutubdia,April,55
2014,Kutubdia,May,103
2014,Kutubdia,June,1055
2014,Kutubdia,July,620
2014,Kutubdia,August,545
2014,Kutubdia,September,449
2014,Kutubdia,October,80
2014,Kutubdia,November,1
2014,Kutubdia,December,0
2014,M.court,January,0
2014,M.court,February,20
2014,M.court,March,58
2014,M.court,April,42
2014,M.court,May,215
2014,M.court,June,710
2014,M.court,July,557
2014,M.court,August,667
2014,M.court,September,434
2014,M.court,October,108
2014,M.court,November,2
2014,M.court,December,0
2014,Madaripur,January,0
2014,Madaripur,February,12
2014,Madaripur,March,7
2014,Madaripur,April,25
2014,Madaripur,May,175
2014,Madaripur,June,362
2014,Madaripur,July,209
2014,Madaripur,August,308
2014,Madaripur,September,257
2014,Madaripur,October,81
2014,Madaripur,November,0
2014,Madaripur,December,0
2014,Mongla,January,0
2014,Mongla,February,35
2014,Mongla,March,2
2014,Mongla,April,2
2014,Mongla,May,222
2014,Mongla,June,308
2014,Mongla,July,302
2014,Mongla,August,221
2014,Mongla,September,280
2014,Mongla,October,136
2014,Mongla,November,0
2014,Mongla,December,0
2014,Mymensingh,January,0
2014,Mymensingh,February,42
2014,Mymensingh,March,24
2014,Mymensingh,April,78
2014,Mymensingh,May,160
2014,Mymensingh,June,342
2014,Mymensingh,July,303
2014,Mymensingh,August,559
2014,Mymensingh,September,410
2014,Mymensingh,October,16
2014,Mymensingh,November,0
2014,Mymensingh,December,0
2014,Patuakhali,January,0
2014,Patuakhali,February,3
2014,Patuakhali,March,2
2014,Patuakhali,April,14
2014,Patuakhali,May,301
2014,Patuakhali,June,406
2014,Patuakhali,July,543
2014,Patuakhali,August,349
