P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
6976.0,0.0266942,0.5632245,0.8364392,0.0170585,0.3602151,6.3778632,0.3059701,98300.0
70.0,0.0,0.5146199,0.7,0.0,0.1111111,5.86,1.0,14999.0
105.0,0.0,0.5151515,0.7619048,0.0095238,0.0,5.5185185,0.0,30500.0
385.0,0.0,0.4648478,0.6883117,0.0961039,0.1481481,5.3956835,0.625,24900.0
603.0,0.0059211,0.5059211,0.7064677,0.0,0.1764706,7.2,0.3333333,72400.0
481.0,0.0016722,0.4205686,0.6632017,0.0,0.1408451,5.6885714,0.7,14999.0
112.0,0.0,0.5089286,0.8303571,0.0,0.2857143,6.7802198,0.0,35700.0
255.0,0.0057389,0.5351506,0.7176471,0.0,0.1004367,4.7845304,0.9130435,39000.0
2651.0,0.0008111,0.49466,0.7665032,0.1120332,0.1748466,5.2528205,0.4736842,24100.0
162.0,0.0,0.464191,0.617284,0.0,0.2,5.8828125,0.5,14999.0
61.0,0.0,0.4216867,0.8032787,0.0,0.1538462,5.2941176,0.0,14999.0
48.0,0.0152672,0.4274809,0.6875,0.0,0.0666667,5.6888889,1.0,26300.0
15.0,0.0,0.4761905,0.4,0.0,0.0,2.2,0.0,0.0
275.0,0.0,0.4596026,0.72,0.0,0.2,6.4485981,1.0,26000.0
2403.0,0.0730141,0.5162641,0.8235539,0.0054099,0.4521739,8.2537913,0.25,500001.0
1255.0,0.0003484,0.4271777,0.6366534,0.0007968,0.1584158,5.3247664,0.625,17100.0
149.0,0.0030675,0.4601227,0.6107383,0.0,0.0810811,5.4579439,1.0,14999.0
36.0,0.0,0.4954955,0.8611111,0.0,0.0,5.7931034,0.0,29400.0
411.0,0.0,0.3518519,0.6180049,0.0,0.0789474,6.2578616,1.0,17200.0
601.0,0.0011494,0.4528736,0.7021631,0.0332779,0.1564626,5.060241,0.9565217,14999.0
178.0,0.0,0.4498208,0.7359551,0.0,0.0,6.5111111,0.0,39900.0
549.0,0.0020921,0.4902371,0.6757741,0.003643,0.1666667,7.3304843,0.0,69900.0
2588.0,0.0090116,0.509593,0.6777434,0.0448223,0.1320755,4.9586466,0.6190476,50000.0
1734.0,0.0004236,0.5189578,0.8021915,0.038639,0.0955056,6.0475534,0.5882353,34700.0
451.0,0.0091135,0.4797017,0.7317073,0.0,0.1413043,5.2482993,0.5384615,33600.0
66.0,0.0,0.4563107,0.7878788,0.3030303,0.0,6.04,0.0,14999.0
40.0,0.0,0.3535354,0.575,0.0,0.0714286,5.1538462,1.0,14999.0
1598.0,0.0191068,0.4438306,0.7190238,0.0362954,0.1830065,6.9048877,0.6071429,37900.0
944.0,0.0088496,0.525202,0.7944915,0.003178,0.0745614,5.5323246,0.1764706,84000.0
177.0,0.0176211,0.5859031,0.8305085,0.0,0.5,8.6756757,0.2857143,198400.0
14640.0,0.1793332,0.5750879,0.6571038,0.0257514,0.2193309,5.3346448,0.2372881,249300.0
2607.0,0.0110007,0.5229954,0.7752206,0.0065209,0.2890173,7.061244,0.14,77500.0
1330.0,0.0168283,0.5256703,0.7120301,0.0030075,0.5106383,5.1957895,0.8958333,202800.0
1110.0,0.004102,0.5162614,0.8,0.0009009,0.2285714,5.9563863,0.25,61800.0
347.0,0.001171,0.411007,0.6772334,0.0,0.0714286,6.0037594,1.0,14999.0
661.0,0.0122471,0.4818956,0.7806354,0.0015129,0.2083333,6.1830189,0.4,42900.0
498.0,0.0065623,0.3927309,0.8413655,0.937751,0.030303,5.5744125,1.0,14999.0
386.0,0.001004,0.4789157,0.7072539,0.2020725,0.2666667,5.9105058,0.5833333,30600.0
3.0,0.0,0.5555556,1.0,0.0,0.0,6.0,0.0,0.0
55.0,0.0,0.5,0.7636364,0.0,0.027027,4.3428571,1.0,16600.0
608.0,0.0015699,0.462585,0.7828947,0.0148026,0.0787402,5.2926267,0.8,21800.0
133.0,0.0186916,0.5233645,0.8421053,0.0,0.25,6.0762712,0.5,88700.0
78.0,0.0,0.4567308,0.7051282,0.4358974,0.1111111,5.8793103,0.5,29400.0
14158.0,0.0221648,0.4307047,0.8512502,0.2977115,0.147139,4.5693548,0.2592593,107100.0
471.0,0.0008045,0.5518906,0.7600849,0.0063694,0.0555556,5.596206,0.5,36500.0
1219.0,0.0036589,0.5479876,0.8490566,0.0041017,0.1176471,6.6988848,1.0,68000.0
4253.0,0.0015509,0.3803035,0.6743475,0.0,0.3051948,5.384443,0.3297872,42100.0
1249.0,0.002584,0.4711456,0.7253803,0.44996,0.0808081,6.2311321,0.375,36800.0
1555.0,0.0027452,0.4469678,0.6977492,0.0250804,0.1719298,5.4908884,0.4693878,38800.0
816.0,0.0160183,0.5688787,0.7953431,0.0012255,0.06621,6.894964,0.2758621,63800.0
408.0,0.0073684,0.4084211,0.6372549,0.0,0.2272727,6.3506098,0.9,14999.0
797.0,0.0040712,0.4753181,0.6537014,0.0012547,0.1084337,6.385159,0.8148148,35900.0
2920.0,0.0029746,0.4789075,0.6910959,0.0058219,0.3067485,6.0265879,0.64,38500.0
657.0,0.002461,0.4228876,0.8188737,0.0045662,0.0,4.6592179,0.0,20500.0
74.0,0.0,0.4540816,0.7567568,0.0,0.0,6.2063492,0.0,14999.0
224.0,0.0,0.490942,0.6741071,0.0178571,0.0,5.8045977,0.0,21400.0
42131.0,0.0047278,0.4645321,0.6366808,0.0988109,0.1235955,6.3744022,0.5577396,32800.0
213.0,0.0117057,0.4464883,0.7558685,0.0,0.5,6.1077844,0.6666667,36300.0
175.0,0.0,0.4846154,0.8342857,0.0,0.0,6.7823129,0.0,41900.0
8566.0,0.0032276,0.5145009,0.7009106,0.0019846,0.1620112,5.9490183,0.4827586,34800.0
297.0,0.0,0.4822602,0.6734007,0.2356902,0.1,5.9148936,0.0,33100.0
50.0,0.0,0.5454545,0.82,0.0,0.1666667,5.7619048,1.0,14999.0
1577.0,0.011781,0.5548626,0.8224477,0.1946734,0.3809524,7.4475618,0.375,85500.0
369.0,0.0088272,0.4552333,0.6233062,0.0,0.5,6.3208955,0.375,25400.0
31767.0,0.0054331,0.4843057,0.693361,0.1511946,0.12527,5.9272967,0.3793103,42300.0
592.0,0.0115221,0.4651304,0.7533784,0.0,0.2045455,5.8673684,0.6666667,30700.0
250.0,0.0015314,0.4624809,0.74,0.0,0.0227273,6.6942675,1.0,27000.0
30.0,0.0,0.4266667,0.7333333,0.0,0.0,6.0,0.0,14999.0
838.0,0.0009799,0.4189123,0.6718377,0.0011933,0.1168831,5.3552,0.7407407,22600.0
1871.0,0.0016584,0.4367745,0.6734367,0.010155,0.152439,5.469976,0.7,18700.0
1987.0,0.0030645,0.425589,0.7005536,0.1202818,0.1892655,5.523224,0.5970149,14999.0
343.0,0.0074074,0.554321,0.6180758,0.0291545,0.2285714,5.2916667,0.75,46200.0
99.0,0.0,0.5057034,0.7575758,0.0,0.1,5.6575342,1.0,23100.0
8502.0,0.0212947,0.2979486,0.462597,0.0189367,0.1147186,6.851325,0.1698113,63300.0
15.0,0.0,0.4210526,0.8,0.0,0.0,2.8333333,0.0,79700.0
285.0,0.0066138,0.5079365,0.7859649,0.0035088,0.0612245,5.2643172,0.3333333,23200.0
509.0,0.0162492,0.5416385,0.7996071,0.0,0.0283401,5.2992701,0.7142857,72800.0
2943.0,0.0029829,0.4969574,0.7720014,0.1355759,0.0986547,5.8318408,0.5454545,40800.0
1175.0,0.0050865,0.4316718,0.667234,0.0119149,0.1632653,5.5220588,0.625,36700.0
135.0,0.0,0.4849188,0.837037,0.0,0.125,6.58,1.0,21900.0
530.0,0.0040323,0.5112903,0.6358491,0.0943396,0.173913,6.3644068,0.0,71700.0
6552.0,0.0081438,0.5409026,0.8086081,0.006105,0.380117,5.7822831,0.5076923,41000.0
2711.0,0.0039897,0.4525506,0.6971597,0.0007377,0.1796875,6.248431,0.4782609,39700.0
736.0,0.0057078,0.5285388,0.6875,0.0040761,0.0408602,6.8781818,0.5789474,185600.0
75.0,0.0,0.452514,0.64,0.0,0.1333333,5.5714286,0.5,14999.0
6363.0,0.0220369,0.5338023,0.7384881,0.0072293,0.1921397,6.8309736,0.4090909,54000.0
187.0,0.0194932,0.5653021,0.802139,0.0,0.1111111,8.4242424,0.0,462500.0
162.0,0.0,0.4495798,0.7716049,0.0,0.1818182,6.379845,0.5,16500.0
426.0,0.0,0.454717,0.7042254,0.0046948,0.1445783,5.0900322,0.8333333,14999.0
637.0,0.0114255,0.4755169,0.7127159,0.0,0.1875,6.3974895,0.6666667,51000.0
4772.0,0.0045226,0.4916802,0.6632439,0.0010478,0.1673469,6.3371199,0.6585366,35200.0
8521.0,0.0174609,0.5746311,0.5898369,0.0046943,0.1097162,5.7278095,0.5422886,128300.0
1070.0,0.0174462,0.5230141,0.753271,0.0065421,0.238806,6.3004484,0.375,48400.0
999.0,0.006746,0.5337302,0.6596597,0.012012,0.1692308,6.4231379,0.5454545,136400.0
8133.0,0.0115995,0.5403315,0.7479405,0.0033198,0.2365591,7.1634988,0.2727273,109300.0
112.0,0.0,0.4249364,0.7857143,0.0,0.1851852,4.9368421,1.0,14999.0
29.0,0.0,0.505618,0.862069,0.0,0.1428571,5.4,1.0,14999.0
3370.0,0.0231553,0.5260359,0.7462908,0.0139466,0.0940171,5.9562405,0.3636364,90500.0
62.0,0.0,0.4368932,0.7419355,0.6290323,0.2222222,5.2142857,0.0,14999.0
97.0,0.0,0.4291045,0.7835052,0.0,0.2857143,5.5172414,1.0,15200.0
1092.0,0.0034629,0.5532897,0.6684982,0.0054945,0.0403611,5.8357616,0.75,62000.0
252.0,0.0,0.4112,0.6388889,0.0039683,0.0,5.3391813,0.0,15200.0
75.0,0.0,0.3830846,0.72,0.0,0.5,6.0769231,1.0,24000.0
252.0,0.0,0.4942529,0.781746,0.2777778,0.1363636,6.0828402,0.3333333,36400.0
64.0,0.0048544,0.4563107,0.8125,0.5,0.0,5.78,0.0,20000.0
970.0,0.0230739,0.4720375,0.7360825,0.0,0.3421053,6.0903955,0.6153846,34200.0
288.0,0.0023121,0.5549133,0.8819444,0.0208333,0.4347826,5.581749,0.6,62400.0
429.0,0.0279028,0.5157516,0.6713287,0.0629371,0.0632911,5.6259843,0.6,47700.0
1915.0,0.0140536,0.4154589,0.6114883,0.0005222,0.2214286,6.0381679,0.6451613,23000.0
5978.0,0.0062578,0.5291483,0.6968886,0.0016728,0.1025943,6.1592053,0.7356322,88500.0
377.0,0.0010989,0.4912088,0.7453581,0.0106101,0.4090909,8.048433,0.6666667,224000.0
486.0,0.0,0.474717,0.7139918,0.0,0.25,6.8571429,0.6666667,46200.0
6344.0,0.0054568,0.467198,0.6595208,0.0269546,0.0970149,6.8227371,0.2307692,50000.0
129.0,0.0,0.4795918,0.627907,0.0,0.0625,5.122807,1.0,14999.0
75.0,0.0,0.4347826,0.6266667,0.0,0.0,5.8225806,0.0,14999.0
4671.0,0.0227871,0.4986015,0.7039178,0.0089917,0.1065089,5.7729649,0.1666667,44600.0
339.0,0.0012195,0.4243902,0.6784661,0.0,0.2631579,6.0866142,0.5,17600.0
180.0,0.0,0.4801587,0.7722222,0.0,0.2727273,6.2349398,1.0,23400.0
5175.0,0.0140517,0.504901,0.8218357,0.0599034,0.1790123,5.628817,0.2068966,75500.0
2536.0,0.0017244,0.4378503,0.7093849,0.3592271,0.1635389,5.7076923,0.5081967,28300.0
441.0,0.0,0.4834674,0.7210884,0.0,0.16,6.3449275,0.5,29600.0
511.0,0.0,0.4658519,0.7671233,0.0,0.1818182,5.2663317,0.8,16400.0
3894.0,0.0246017,0.5470156,0.8633796,0.0069337,0.4597701,7.1152682,0.65,172300.0
1047.0,0.0043444,0.4676145,0.635148,0.0009551,0.1489362,5.9595278,0.5,31800.0
757.0,0.0026082,0.4308816,0.67107,0.322325,0.1010101,5.2837209,0.4,27900.0
19177.0,0.0051556,0.5372222,0.7528811,0.03718,0.2064516,5.9020268,0.265625,59900.0
302.0,0.0136986,0.4394977,0.8145695,0.0430464,0.0869565,7.5677419,1.0,32400.0
272.0,0.0014164,0.5113314,0.75,0.0,0.1363636,6.3212435,1.0,25900.0
182.0,0.0,0.4971645,0.8516484,0.0,0.3333333,5.8216561,1.0,31500.0
5774.0,0.0255805,0.5074774,0.8055074,0.4139245,0.3453237,6.5375956,0.4375,133800.0
84.0,0.0,0.5053191,0.6547619,0.0,0.1333333,5.5774648,0.5,14999.0
78.0,0.0,0.4438503,0.6794872,0.0,0.1111111,5.0735294,0.0,14999.0
70.0,0.010989,0.4578755,0.8,0.0142857,0.0,3.1730769,0.0,14999.0
67.0,0.0,0.4671533,0.5820896,0.0,0.2857143,5.3409091,0.5,14999.0
944.0,0.0019142,0.5,0.7489407,0.2987288,0.2857143,5.7964459,0.7,43900.0
4393.0,0.0377854,0.4402826,0.4614159,0.0275438,0.1895262,7.2214462,0.4473684,128000.0
173.0,0.0,0.5138004,0.7630058,0.0115607,0.1176471,7.0806452,1.0,17900.0
15038.0,0.007167,0.4830858,0.6082591,0.0409629,0.1162679,6.3470473,0.691358,31200.0
682.0,0.0005464,0.5644809,0.8196481,0.0029326,0.2777778,5.8926655,0.8,52200.0
1112.0,0.0003174,0.4319264,0.6960432,0.5602518,0.1532258,5.9573864,0.3684211,24200.0
573.0,0.0006887,0.4242424,0.6771379,0.0,0.1184211,6.1688596,0.7777778,14999.0
361.0,0.0,0.4869848,0.7368421,0.0027701,0.2727273,6.4252874,0.7777778,35400.0
49.0,0.0,0.4635762,0.8571429,0.0,0.0,5.9285714,0.0,14999.0
1884.0,0.0126939,0.5241537,0.8418259,0.1555202,0.3292683,5.5235174,0.537037,43400.0
126.0,0.0300546,0.5,0.7936508,0.0,0.1111111,6.3679245,0.0,24900.0
6626.0,0.0308247,0.5498172,0.8759433,0.0052822,0.4,8.2383344,0.2222222,100900.0
567.0,0.0007153,0.4341917,0.64903,0.3844797,0.0901639,6.8929766,0.2727273,25500.0
306.0,0.0,0.5006418,0.7320261,0.0,0.2,5.812,0.5,22500.0
1477.0,0.0009697,0.4829091,0.7501693,0.3033175,0.128,5.5586334,0.625,27600.0
975.0,0.0116935,0.4967742,0.7497436,0.0,0.1538462,5.8641811,0.5,56000.0
1673.0,0.0139562,0.4702462,0.7925882,0.0023909,0.2377049,6.0855721,0.4827586,52700.0
115.0,0.0178571,0.5035714,0.7304348,0.0,1.0,6.7090909,1.0,75400.0
538.0,0.0,0.4362374,0.7732342,0.0018587,0.0761421,5.1205674,1.0,17100.0
35.0,0.0,0.3552632,0.6,0.0,0.0,4.9583333,0.0,14999.0
152.0,0.0024155,0.4903382,0.7631579,0.0,0.3,5.5294118,0.5,31300.0
6305.0,0.0681408,0.5633938,0.793973,0.0061856,0.3647059,7.3859101,0.2580645,340100.0
133.0,0.0,0.4877384,0.7969925,0.0,0.0,6.4059406,0.0,17100.0
2102.0,0.0078056,0.4248714,0.6436727,0.009039,0.1137725,5.3423423,0.6315789,29700.0
19.0,0.0,0.4285714,0.4736842,0.0,0.0,5.8,0.0,14999.0
3234.0,0.0023223,0.4342778,0.683055,0.4050711,0.1683778,5.9221333,0.5121951,24800.0
31490.0,0.0237814,0.5387096,0.7523976,0.02604,0.188956,5.8907547,0.3744292,75800.0
309.0,0.0012019,0.4951923,0.7605178,0.1779935,0.1071429,5.3817427,0.3333333,25100.0
203.0,0.0,0.4422658,0.635468,0.0,0.1333333,5.7225806,0.875,14999.0
214.0,0.0019231,0.4480769,0.6401869,0.0046729,0.2916667,6.0408163,0.7142857,29600.0
129.0,0.0158228,0.5537975,0.5193798,0.0,0.0217391,5.3589744,1.0,60300.0
13785.0,0.0095201,0.5415681,0.6528836,0.0039898,0.0930233,5.8932512,0.2083333,66600.0
2233.0,0.0149577,0.6028113,0.7335423,0.0380654,0.1881188,7.6792842,0.1578947,101300.0
730.0,0.0,0.4102564,0.7041096,0.060274,0.0510204,5.1916996,0.6,16200.0
354.0,0.0021299,0.4930777,0.6920904,0.3587571,0.0689655,6.2936508,1.0,33900.0
481.0,0.0028986,0.5652174,0.8565489,0.037422,0.25,6.3691589,0.0,50200.0
2663.0,0.0025494,0.4893244,0.6605332,0.0015021,0.1060606,6.5619518,0.7142857,46500.0
465.0,0.0007582,0.5185747,0.8236559,0.0,0.1,5.9602978,1.0,32100.0
777.0,0.0010588,0.4647962,0.6640927,0.0,0.1296296,6.8710692,0.9285714,15400.0
77.0,0.0,0.4066667,0.4805195,0.0,0.5,5.952381,0.8571429,14999.0
86.0,0.0,0.4677419,0.8023256,0.1511628,0.125,5.9047619,0.0,35600.0
1015.0,0.0046492,0.4771767,0.555665,0.0197044,0.038819,5.5929204,0.8028169,100500.0
39.0,0.0,0.375,0.5641026,0.0,0.1111111,4.6666667,1.0,14999.0
1042.0,0.0,0.4040273,0.7092131,0.4702495,0.2785714,5.7652778,0.8461538,24900.0
298.0,0.0015748,0.4251969,0.6342282,0.0,0.1559633,5.3536122,0.5882353,34200.0
335.0,0.0,0.5197842,0.8029851,0.9940299,0.1333333,5.6222222,1.0,31700.0
1195.0,0.0064998,0.4751381,0.6945607,0.0008368,0.2043011,6.6482165,0.6315789,42100.0
153.0,0.0072581,0.1629032,0.6993464,0.3006536,0.0,6.5591398,0.0,36300.0
79.0,0.0,0.437788,0.6708861,0.5063291,0.25,5.5178571,1.0,14999.0
149.0,0.0,0.4215116,0.6711409,0.0,0.1,5.3174603,1.0,17500.0
23.0,0.0,0.490566,0.6521739,0.0,0.2222222,5.85,1.0,14999.0
16.0,0.0,0.5128205,0.75,0.0,0.0,5.5714286,0.0,45000.0
4430.0,0.0093323,0.5368034,0.9151242,0.0024831,0.6853933,7.4984535,0.6065574,81300.0
33.0,0.0,0.4150943,0.3636364,0.0,0.2307692,4.7826087,0.6666667,14999.0
6050.0,0.0104828,0.5569326,0.8877686,0.0013223,0.390625,7.2172662,0.4,169400.0
3626.0,0.1901191,0.536327,0.8670712,0.0052399,0.4478528,8.472055,0.5068493,500001.0
250.0,0.009772,0.6400651,0.728,0.0,0.2272727,7.3537736,0.8,113700.0
31.0,0.0,0.5694444,0.5806452,0.0,0.25,5.2307692,1.0,14999.0
3994.0,0.0016804,0.4591113,0.6942914,0.409364,0.1900648,6.1384678,0.6136364,27200.0
83.0,0.0,0.4615385,0.7228916,0.1084337,0.1052632,5.8545455,0.5,24000.0
328.0,0.010279,0.5741557,0.6859756,0.0030488,0.0008439,3.3860759,1.0,91700.0
569.0,0.0034884,0.5255814,0.8365554,0.0017575,0.0,6.8541226,0.0,66900.0
358.0,0.0,0.506937,0.7178771,0.0,0.0285714,6.0865385,0.0,22500.0
35.0,0.0,0.4835165,0.7142857,0.0,0.0,6.2857143,0.0,14999.0
4162.0,0.0100559,0.5154276,0.7433926,0.157136,0.1903846,6.2469928,0.3030303,58800.0
47.0,0.034188,0.4358974,0.6595745,0.0,0.0,5.7906977,0.0,14999.0
1698.0,0.0056734,0.4565861,0.6107185,0.0023557,0.1264368,6.2898551,0.2727273,32100.0
5746.0,0.0022949,0.4683588,0.678733,0.3766098,0.1677019,5.7379795,0.5,27600.0
413.0,0.0027933,0.481378,0.7118644,0.0,0.173913,7.184,0.75,40300.0
363.0,0.0021622,0.5621622,0.7741047,0.0,0.2083333,5.6983051,0.6,30700.0
169.0,0.0,0.4610092,0.7337278,0.0,0.375,5.406015,0.8333333,19100.0
75.0,0.0,0.3777778,0.76,0.0133333,0.375,6.1014493,1.0,14999.0
7518.0,0.0046078,0.4984092,0.6064113,0.0029263,0.1079646,6.62749,0.4098361,78800.0
106.0,0.0348653,0.5293185,0.7358491,0.0188679,0.030303,5.2545455,0.0,125000.0
1892.0,0.0336105,0.494456,0.8261099,0.0845666,0.189781,5.3967532,0.6923077,32800.0
447.0,0.0017227,0.4944014,0.7293065,0.0,0.0,6.3379888,0.0,32500.0
10918.0,0.0362972,0.4904105,0.6545155,0.0183184,0.0800278,5.1869533,0.2492754,86000.0
15850.0,0.0081457,0.4371225,0.677224,0.0321136,0.0562324,6.2828446,0.45,93800.0
396.0,0.0141911,0.4938505,0.7045455,0.0176768,0.1157895,6.6,0.7272727,100500.0
1804.0,0.0729629,0.5799751,0.8686253,0.0077605,0.3888889,7.0449575,0.1428571,118800.0
107.0,0.0,0.4361371,0.7102804,0.9626168,0.0,5.65,0.0,14999.0
839.0,0.0036194,0.4798345,0.6483909,0.0,0.1188119,5.7912409,0.5833333,20800.0
69.0,0.0,0.4240506,0.6666667,0.0,0.0,4.8813559,0.0,16600.0
44.0,0.0,0.5555556,0.6136364,0.0,0.4166667,5.0666667,0.8,14999.0
2038.0,0.0032075,0.5386792,0.7909715,0.0024534,0.1769231,5.8583905,0.6521739,27800.0
158.0,0.0015267,0.3755725,0.7911392,0.0,0.0,5.1923077,0.0,14999.0
572.0,0.0019231,0.4538462,0.7412587,0.0,0.1315789,5.8365591,0.2,35800.0
415.0,0.003988,0.447657,0.6987952,0.0048193,0.171875,5.3380783,0.7272727,21800.0
384.0,0.001657,0.4747307,0.7604167,0.0,0.125,5.7744108,0.4,41700.0
880.0,0.0013825,0.4640553,0.6568182,0.0,0.2222222,6.131746,0.5,32800.0
723.0,0.0054811,0.4500609,0.6071923,0.0373444,0.0394737,6.2351097,1.0,18000.0
409.0,0.0009794,0.5416259,0.7334963,0.1809291,0.1666667,5.5714286,0.5714286,34000.0
1944.0,0.0134283,0.4850458,0.7001029,0.0092593,0.2696629,6.9767442,0.4166667,83400.0
149.0,0.0,0.4964871,0.7651007,0.0469799,0.3846154,6.4864865,0.2,37200.0
51.0,0.0076923,0.5538462,0.8039216,0.0,0.0,6.1666667,0.0,36300.0
88.0,0.0,0.5084746,0.75,0.0,1.0,6.5483871,1.0,36900.0
1096.0,0.0026626,0.5013313,0.6478102,0.0063869,0.0491803,6.1956912,0.6666667,35400.0
23.0,0.0,0.5625,0.7826087,0.0,0.6666667,5.4285714,0.0,18800.0
877.0,0.0009179,0.4465351,0.6795895,0.0011403,0.1153846,6.150165,0.8333333,28500.0
860.0,0.0016856,0.5440371,0.7790698,0.0,0.1647059,5.2030387,0.2857143,55400.0
49.0,0.0,0.4054054,0.5918367,0.0,0.2142857,5.8205128,1.0,14999.0
5428.0,0.0689609,0.5482726,0.7472366,0.0162122,0.3297872,7.4483025,0.3709677,314800.0
498.0,0.0,0.3754325,0.5883534,0.0,0.2,6.1960784,0.4285714,14999.0
887.0,0.0008375,0.4970687,0.7226607,0.0,0.173913,5.9411765,0.5,60300.0
407.0,0.0010235,0.4616172,0.6879607,0.004914,0.1818182,5.6474576,0.5,21700.0
1006.0,0.0163516,0.480327,0.5,0.028827,0.1568627,5.5525727,0.375,128200.0
960.0,0.0007816,0.4626807,0.7333333,0.0333333,0.1264368,6.3427673,0.8181818,30300.0
1032.0,0.0024639,0.5149595,0.7151163,0.9718992,0.2826087,6.7901554,0.6923077,62200.0
17572.0,0.0298334,0.4848554,0.6534259,0.0209424,0.0694087,6.1692875,0.6790123,101400.0
239.0,0.0979853,0.4276557,0.9958159,0.041841,0.0,5.8,0.0,47500.0
653.0,0.0006079,0.474772,0.6937213,0.0,0.1384615,5.7230143,0.8888889,17600.0
34488.0,0.0309145,0.5851972,0.68418,0.0146718,0.1695554,6.8927909,0.3688889,82600.0
8475.0,0.0216543,0.5553589,0.5873746,0.0614749,0.0635452,6.0256106,0.2105263,81500.0
152.0,0.0,0.4365854,0.75,0.0,0.25,6.0471698,0.5,39300.0
650.0,0.0100118,0.5759717,0.78,0.0138462,0.037037,6.333945,0.5714286,57600.0
90.0,0.0,0.509434,0.7555556,0.0,0.3333333,5.5915493,0.5,24500.0
2189.0,0.0031885,0.4324432,0.5934217,0.0004568,0.1287129,6.2302158,0.5384615,32000.0
81.0,0.0,0.5148515,0.7777778,0.1728395,0.0,6.0724638,0.0,30600.0
417.0,0.002681,0.4968722,0.7122302,0.0,0.018018,5.5016611,0.6666667,34500.0
5.0,0.0,0.4166667,0.8,0.0,0.0,4.25,0.0,14999.0
18144.0,0.0080963,0.47038,0.5857584,0.2384259,0.114365,5.6182314,0.4393531,43900.0
8.0,0.0,0.4375,0.75,0.0,0.0,7.25,0.0,116700.0
2092.0,0.0005912,0.5074892,0.707935,0.0071702,0.2247191,5.7079318,0.35,36000.0
55.0,0.0,0.6495726,0.6909091,0.0363636,0.0258303,6.0540541,0.7142857,75800.0
185.0,0.0022573,0.4875847,0.7243243,0.027027,0.2857143,6.0,0.5,37200.0
221.0,0.0027933,0.3743017,0.7149321,0.5429864,0.0416667,5.8967742,1.0,23900.0
832.0,0.0440633,0.1934037,0.4723558,0.015625,0.2162162,7.7926829,0.5,67000.0
75.0,0.0092166,0.5391705,0.8266667,0.0,0.3333333,5.8472222,1.0,46000.0
303.0,0.0014184,0.4255319,0.620462,0.0,0.4074074,6.0740741,1.0,14999.0
171.0,0.0,0.4628297,0.7076023,0.0935673,0.1111111,5.6692308,1.0,22400.0
686.0,0.0,0.4192355,0.638484,0.0,0.1333333,5.4257206,0.5,14999.0
452.0,0.0034483,0.4413793,0.6637168,0.0110619,0.0740741,5.8179012,0.5,24500.0
76.0,0.0,0.4825871,0.7236842,0.0131579,0.2,5.4029851,0.0,14999.0
279.0,0.0,0.4305136,0.6308244,0.1075269,0.15,5.027027,0.6666667,16400.0
325.0,0.0,0.4749679,0.7046154,0.0215385,0.1403509,5.4942085,0.625,14999.0
6718.0,0.0016612,0.4670906,0.6972313,0.4778208,0.1650212,6.1234263,0.5726496,29000.0
765.0,0.0093458,0.5331351,0.8039216,0.0104575,0.1585366,6.7367601,0.5384615,127300.0
518.0,0.0024953,0.4934498,0.7876448,0.0,0.1666667,6.3908629,0.0,59100.0
239.0,0.00625,0.5015625,0.7531381,0.0,0.3571429,5.5149701,0.6,22400.0
10722.0,0.0594235,0.5433589,0.7849282,0.0151091,0.2376238,6.514956,0.375,103500.0
291.0,0.0,0.4672131,0.8213058,0.0,0.4166667,6.2466368,0.6,38500.0
44.0,0.0,0.4661017,0.7272727,0.0,0.3333333,5.7,1.0,14999.0
6022.0,0.0128445,0.5500937,0.6648954,0.0202591,0.0694737,6.0947099,0.3333333,54400.0
608.0,0.0057361,0.5615041,0.7845395,0.0032895,0.2631579,5.3878788,0.6,30700.0
510.0,0.0021661,0.4570397,0.7627451,0.2333333,0.0714286,5.5949008,0.0,26300.0
9413.0,0.03127,0.5473861,0.7261234,0.0176352,0.260479,7.0696961,0.3448276,126800.0
407.0,0.0010537,0.4646997,0.6461916,0.3169533,0.1428571,6.8865248,0.8888889,36600.0
121.0,0.0,0.4352518,0.6446281,0.1900826,0.1304348,5.5408163,1.0,17800.0
182.0,0.0,0.5083179,0.7417582,0.0054945,0.0714286,5.8380282,1.0,18300.0
1173.0,0.003453,0.4654696,0.6999147,0.0059676,0.1915888,5.5527157,0.5121951,21800.0
106.0,0.0069204,0.3425606,0.6698113,0.0,0.1666667,6.1304348,0.0,30600.0
217.0,0.0,0.4476386,0.6820276,0.0,0.1666667,5.3181818,0.5555556,14999.0
93.0,0.0,0.4585153,0.6774194,0.0,0.25,6.2205882,1.0,14999.0
55.0,0.0,0.5284553,0.6545455,0.0,0.4545455,5.3488372,0.7,14999.0
3077.0,0.0086684,0.5157717,0.7656809,0.00195,0.3902439,6.4250585,0.625,153100.0
77.0,0.0070423,0.4084507,0.8701299,0.0,0.1428571,6.2777778,1.0,47300.0
1235.0,0.0081855,0.5733288,0.5643725,0.0024291,0.0808081,5.4171512,0.375,41000.0
486.0,0.0008741,0.4379371,0.6049383,0.8415638,0.0471698,5.4857143,0.6,14999.0
359.0,0.0,0.4589161,0.8133705,0.0,0.0597015,5.4097222,0.75,25900.0
628.0,0.0033069,0.478836,0.6974522,0.0015924,0.2622951,5.9844789,0.6875,16300.0
