Year,Station,Month,Rainfall
1995.0,Srimangal,June,569.0
1995.0,Srimangal,July,300.0
1995.0,Srimangal,August,433.0
1995.0,Srimangal,September,214.0
1995.0,Srimangal,October,116.0
1995.0,Srimangal,November,80.0
1995.0,Srimangal,December,0.0
1995.0,Sylhet,January,10.0
1995.0,Sylhet,February,29.0
1995.0,Sylhet,March,80.0
1995.0,Sylhet,April,176.0
1995.0,Sylhet,May,327.0
1995.0,Sylhet,June,941.0
1995.0,Sylhet,July,874.0
1995.0,Sylhet,August,832.0
1995.0,Sylhet,September,423.0
1995.0,Sylhet,October,79.0
1995.0,Sylhet,November,102.0
1995.0,Sylhet,December,0.0
1995.0,Tangail,January,12.0
1995.0,Tangail,February,56.0
1995.0,Tangail,March,9.0
1995.0,Tangail,April,34.0
1995.0,Tangail,May,215.0
1995.0,Tangail,June,350.0
1995.0,Tangail,July,372.0
1995.0,Tangail,August,356.0
1995.0,Tangail,September,246.0
1995.0,Tangail,October,109.0
1995.0,Tangail,November,92.0
1995.0,Tangail,December,1.0
1995.0,Teknaf,January,0.0
1995.0,Teknaf,February,3.0
1995.0,Teknaf,March,1.0
1995.0,Teknaf,April,63.0
1995.0,Teknaf,May,278.0
1995.0,Teknaf,June,1123.0
1995.0,Teknaf,July,1220.0
1995.0,Teknaf,August,622.0
1995.0,Teknaf,September,563.0
1995.0,Teknaf,October,47.0
1995.0,Teknaf,November,365.0
1995.0,Teknaf,December,0.0
1996.0,Barisal,January,0.0
1996.0,Barisal,February,19.0
1996.0,Barisal,March,12.0
1996.0,Barisal,April,131.0
1996.0,Barisal,May,98.0
1996.0,Barisal,June,446.0
1996.0,Barisal,July,314.0
1996.0,Barisal,August,322.0
1996.0,Barisal,September,202.0
1996.0,Barisal,October,270.0
1996.0,Barisal,November,4.0
1996.0,Barisal,December,1.0
1996.0,Bhola,January,0.0
1996.0,Bhola,February,8.0
1996.0,Bhola,March,49.0
1996.0,Bhola,April,138.0
1996.0,Bhola,May,128.0
1996.0,Bhola,June,546.0
1996.0,Bhola,July,292.0
1996.0,Bhola,August,401.0
1996.0,Bhola,September,142.0
1996.0,Bhola,October,169.0
1996.0,Bhola,November,6.0
1996.0,Bhola,December,2.0
1996.0,Bogra,January,3.0
1996.0,Bogra,February,28.0
1996.0,Bogra,March,7.0
1996.0,Bogra,April,104.0
1996.0,Bogra,May,184.0
1996.0,Bogra,June,283.0
1996.0,Bogra,July,338.0
1996.0,Bogra,August,185.0
1996.0,Bogra,September,366.0
1996.0,Bogra,October,176.0
1996.0,Bogra,November,0.0
1996.0,Bogra,December,0.0
1996.0,Chandpur,January,3.0
1996.0,Chandpur,February,10.0
1996.0,Chandpur,March,75.0
1996.0,Chandpur,April,184.0
1996.0,Chandpur,May,171.0
1996.0,Chandpur,June,361.0
1996.0,Chandpur,July,318.0
1996.0,Chandpur,August,204.0
1996.0,Chandpur,September,264.0
1996.0,Chandpur,October,236.0
1996.0,Chandpur,November,20.0
1996.0,Chandpur,December,0.0
1996.0,Chittagong,January,0.0
1996.0,Chittagong,February,106.0
1996.0,Chittagong,March,91.0
1996.0,Chittagong,April,234.0
1996.0,Chittagong,May,251.0
1996.0,Chittagong,June,476.0
1996.0,Chittagong,July,465.0
1996.0,Chittagong,August,584.0
1996.0,Chittagong,September,350.0
1996.0,Chittagong,October,343.0
1996.0,Chittagong,November,3.0
1996.0,Chittagong,December,1.0
1996.0,Comilla,January,12.0
1996.0,Comilla,February,0.0
1996.0,Comilla,March,114.0
1996.0,Comilla,April,102.0
1996.0,Comilla,May,449.0
1996.0,Comilla,June,392.0
1996.0,Comilla,July,308.0
1996.0,Comilla,August,146.0
1996.0,Comilla,September,178.0
1996.0,Comilla,October,322.0
1996.0,Comilla,November,12.0
1996.0,Comilla,December,1.0
1996.0,CoxsBazar,January,0.0
1996.0,CoxsBazar,February,83.0
1996.0,CoxsBazar,March,2.0
1996.0,CoxsBazar,April,77.0
1996.0,CoxsBazar,May,279.0
1996.0,CoxsBazar,June,671.0
1996.0,CoxsBazar,July,946.0
1996.0,CoxsBazar,August,702.0
1996.0,CoxsBazar,September,528.0
1996.0,CoxsBazar,October,446.0
1996.0,CoxsBazar,November,8.0
1996.0,CoxsBazar,December,0.0
1996.0,Dhaka,January,0.0
1996.0,Dhaka,February,21.0
1996.0,Dhaka,March,54.0
1996.0,Dhaka,April,199.0
1996.0,Dhaka,May,208.0
1996.0,Dhaka,June,343.0
1996.0,Dhaka,July,257.0
1996.0,Dhaka,August,361.0
1996.0,Dhaka,September,244.0
1996.0,Dhaka,October,357.0
1996.0,Dhaka,November,0.0
1996.0,Dhaka,December,0.0
1996.0,Dinajpur,January,16.0
1996.0,Dinajpur,February,4.0
1996.0,Dinajpur,March,0.0
1996.0,Dinajpur,April,29.0
1996.0,Dinajpur,May,76.0
1996.0,Dinajpur,June,320.0
1996.0,Dinajpur,July,428.0
1996.0,Dinajpur,August,353.0
1996.0,Dinajpur,September,744.0
1996.0,Dinajpur,October,75.0
1996.0,Dinajpur,November,0.0
1996.0,Dinajpur,December,0.0
1996.0,Faridpur,January,2.0
1996.0,Faridpur,February,15.0
1996.0,Faridpur,March,28.0
1996.0,Faridpur,April,182.0
1996.0,Faridpur,May,283.0
1996.0,Faridpur,June,316.0
1996.0,Faridpur,July,210.0
1996.0,Faridpur,August,447.0
1996.0,Faridpur,September,115.0
1996.0,Faridpur,October,212.0
1996.0,Faridpur,November,0.0
1996.0,Faridpur,December,0.0
1996.0,Feni,January,3.0
1996.0,Feni,February,10.0
1996.0,Feni,March,267.0
1996.0,Feni,April,109.0
1996.0,Feni,May,247.0
1996.0,Feni,June,506.0
1996.0,Feni,July,541.0
1996.0,Feni,August,628.0
1996.0,Feni,September,202.0
1996.0,Feni,October,298.0
1996.0,Feni,November,0.0
1996.0,Feni,December,5.0
1996.0,Ishurdi,January,0.0
1996.0,Ishurdi,February,25.0
1996.0,Ishurdi,March,17.0
1996.0,Ishurdi,April,104.0
1996.0,Ishurdi,May,81.0
1996.0,Ishurdi,June,295.0
1996.0,Ishurdi,July,155.0
1996.0,Ishurdi,August,271.0
1996.0,Ishurdi,September,269.0
1996.0,Ishurdi,October,183.0
1996.0,Ishurdi,November,0.0
1996.0,Ishurdi,December,0.0
1996.0,Jessore,January,39.0
1996.0,Jessore,February,20.0
1996.0,Jessore,March,22.0
1996.0,Jessore,April,90.0
1996.0,Jessore,May,146.0
1996.0,Jessore,June,350.0
1996.0,Jessore,July,271.0
1996.0,Jessore,August,380.0
1996.0,Jessore,September,195.0
1996.0,Jessore,October,257.0
1996.0,Jessore,November,5.0
1996.0,Jessore,December,0.0
1996.0,Khepupara,January,0.0
1996.0,Khepupara,February,32.0
1996.0,Khepupara,March,5.0
1996.0,Khepupara,April,67.0
1996.0,Khepupara,May,174.0
1996.0,Khepupara,June,621.0
1996.0,Khepupara,July,684.0
1996.0,Khepupara,August,899.0
1996.0,Khepupara,September,178.0
1996.0,Khepupara,October,401.0
1996.0,Khepupara,November,0.0
1996.0,Khepupara,December,0.0
1996.0,Khulna,January,1.0
1996.0,Khulna,February,17.0
1996.0,Khulna,March,1.0
1996.0,Khulna,April,64.0
1996.0,Khulna,May,117.0
1996.0,Khulna,June,453.0
1996.0,Khulna,July,223.0
1996.0,Khulna,August,275.0
1996.0,Khulna,September,70.0
1996.0,Khulna,October,242.0
1996.0,Khulna,November,8.0
1996.0,Khulna,December,0.0
1996.0,Kutubdia,January,0.0
1996.0,Kutubdia,February,33.0
1996.0,Kutubdia,March,53.0
1996.0,Kutubdia,April,49.0
1996.0,Kutubdia,May,184.0
1996.0,Kutubdia,June,684.0
1996.0,Kutubdia,July,731.0
1996.0,Kutubdia,August,751.0
1996.0,Kutubdia,September,455.0
1996.0,Kutubdia,October,543.0
1996.0,Kutubdia,November,14.0
1996.0,Kutubdia,December,0.0
1996.0,M.court,January,0.0
1996.0,M.court,February,21.0
1996.0,M.court,March,66.0
1996.0,M.court,April,148.0
1996.0,M.court,May,278.0
1996.0,M.court,June,489.0
1996.0,M.court,July,651.0
1996.0,M.court,August,564.0
1996.0,M.court,September,215.0
1996.0,M.court,October,362.0
1996.0,M.court,November,56.0
1996.0,M.court,December,2.0
1996.0,Madaripur,January,4.0
1996.0,Madaripur,February,27.0
1996.0,Madaripur,March,36.0
1996.0,Madaripur,April,160.0
1996.0,Madaripur,May,237.0
1996.0,Madaripur,June,406.0
1996.0,Madaripur,July,231.0
1996.0,Madaripur,August,251.0
1996.0,Madaripur,September,224.0
1996.0,Madaripur,October,214.0
1996.0,Madaripur,November,57.0
1996.0,Madaripur,December,0.0
1996.0,Mongla,January,2.0
1996.0,Mongla,February,22.0
1996.0,Mongla,March,24.0
1996.0,Mongla,April,47.0
1996.0,Mongla,May,119.0
1996.0,Mongla,June,453.0
1996.0,Mongla,July,386.0
1996.0,Mongla,August,357.0
1996.0,Mongla,September,133.0
1996.0,Mongla,October,274.0
1996.0,Mongla,November,1.0
1996.0,Mongla,December,0.0
1996.0,Mymensingh,January,0.0
1996.0,Mymensingh,February,14.0
1996.0,Mymensingh,March,18.0
1996.0,Mymensingh,April,42.0
1996.0,Mymensingh,May,171.0
1996.0,Mymensingh,June,210.0
1996.0,Mymensingh,July,291.0
1996.0,Mymensingh,August,276.0
1996.0,Mymensingh,September,307.0
1996.0,Mymensingh,October,291.0
1996.0,Mymensingh,November,0.0
1996.0,Mymensingh,December,0.0
1996.0,Patuakhali,January,3.0
1996.0,Patuakhali,February,20.0
1996.0,Patuakhali,March,4.0
1996.0,Patuakhali,April,188.0
1996.0,Patuakhali,May,150.0
1996.0,Patuakhali,June,739.0
1996.0,Patuakhali,July,448.0
1996.0,Patuakhali,August,585.0
1996.0,Patuakhali,September,217.0
1996.0,Patuakhali,October,291.0
1996.0,Patuakhali,November,57.0
1996.0,Patuakhali,December,0.0
1996.0,Rajshahi,January,0.0
1996.0,Rajshahi,February,21.0
1996.0,Rajshahi,March,4.0
1996.0,Rajshahi,April,73.0
1996.0,Rajshahi,May,95.0
1996.0,Rajshahi,June,284.0
1996.0,Rajshahi,July,106.0
1996.0,Rajshahi,August,270.0
1996.0,Rajshahi,September,298.0
1996.0,Rajshahi,October,118.0
1996.0,Rajshahi,November,0.0
1996.0,Rajshahi,December,0.0
1996.0,Rangamati,January,10.0
1996.0,Rangamati,February,17.0
1996.0,Rangamati,March,251.0
1996.0,Rangamati,April,87.0
1996.0,Rangamati,May,440.0
1996.0,Rangamati,June,455.0
1996.0,Rangamati,July,479.0
1996.0,Rangamati,August,437.0
1996.0,Rangamati,September,379.0
1996.0,Rangamati,October,246.0
1996.0,Rangamati,November,72.0
1996.0,Rangamati,December,4.0
1996.0,Rangpur,January,13.0
1996.0,Rangpur,February,0.0
1996.0,Rangpur,March,0.0
1996.0,Rangpur,April,39.0
1996.0,Rangpur,May,232.0
1996.0,Rangpur,June,396.0
1996.0,Rangpur,July,479.0
1996.0,Rangpur,August,353.0
1996.0,Rangpur,September,333.0
1996.0,Rangpur,October,159.0
1996.0,Rangpur,November,0.0
1996.0,Rangpur,December,0.0
1996.0,Sandwip,January,0.0
1996.0,Sandwip,February,44.0
1996.0,Sandwip,March,21.0
1996.0,Sandwip,April,105.0
1996.0,Sandwip,May,289.0
1996.0,Sandwip,June,451.0
1996.0,Sandwip,July,430.0
1996.0,Sandwip,August,1087.0
1996.0,Sandwip,September,406.0
1996.0,Sandwip,October,447.0
1996.0,Sandwip,November,27.0
1996.0,Sandwip,December,0.0
1996.0,Satkhira,January,5.0
1996.0,Satkhira,February,30.0
1996.0,Satkhira,March,11.0
1996.0,Satkhira,April,119.0
1996.0,Satkhira,May,103.0
1996.0,Satkhira,June,357.0
1996.0,Satkhira,July,152.0
1996.0,Satkhira,August,224.0
1996.0,Satkhira,September,242.0
1996.0,Satkhira,October,332.0
1996.0,Satkhira,November,0.0
1996.0,Satkhira,December,0.0
1996.0,Sitakunda,January,2.0
1996.0,Sitakunda,February,20.0
1996.0,Sitakunda,March,193.0
1996.0,Sitakunda,April,134.0
1996.0,Sitakunda,May,294.0
1996.0,Sitakunda,June,497.0
1996.0,Sitakunda,July,401.0
1996.0,Sitakunda,August,668.0
1996.0,Sitakunda,September,313.0
1996.0,Sitakunda,October,382.0
1996.0,Sitakunda,November,60.0
1996.0,Sitakunda,December,0.0
1996.0,Srimangal,January,0.0
1996.0,Srimangal,February,38.0
1996.0,Srimangal,March,135.0
1996.0,Srimangal,April,109.0
1996.0,Srimangal,May,212.0
1996.0,Srimangal,June,427.0
1996.0,Srimangal,July,508.0
1996.0,Srimangal,August,167.0
1996.0,Srimangal,September,238.0
1996.0,Srimangal,October,171.0
1996.0,Srimangal,November,0.0
1996.0,Srimangal,December,0.0
1996.0,Sylhet,January,2.0
1996.0,Sylhet,February,76.0
1996.0,Sylhet,March,257.0
1996.0,Sylhet,April,252.0
1996.0,Sylhet,May,759.0
1996.0,Sylhet,June,518.0
1996.0,Sylhet,July,745.0
1996.0,Sylhet,August,745.0
1996.0,Sylhet,September,379.0
1996.0,Sylhet,October,281.0
1996.0,Sylhet,November,0.0
1996.0,Sylhet,December,0.0
1996.0,Tangail,January,0.0
1996.0,Tangail,February,55.0
1996.0,Tangail,March,2.0
1996.0,Tangail,April,174.0
1996.0,Tangail,May,240.0
1996.0,Tangail,June,224.0
1996.0,Tangail,July,100.0
1996.0,Tangail,August,247.0
1996.0,Tangail,September,208.0
1996.0,Tangail,October,226.0
1996.0,Tangail,November,0.0
1996.0,Tangail,December,0.0
1996.0,Teknaf,January,0.0
1996.0,Teknaf,February,88.0
1996.0,Teknaf,March,0.0
1996.0,Teknaf,April,83.0
1996.0,Teknaf,May,261.0
1996.0,Teknaf,June,649.0
1996.0,Teknaf,July,1212.0
1996.0,Teknaf,August,866.0
1996.0,Teknaf,September,458.0
1996.0,Teknaf,October,687.0
1996.0,Teknaf,November,18.0
1996.0,Teknaf,December,0.0
1997.0,Barisal,January,1.0
1997.0,Barisal,February,30.0
1997.0,Barisal,March,79.0
1997.0,Barisal,April,203.0
1997.0,Barisal,May,235.0
1997.0,Barisal,June,205.0
1997.0,Barisal,July,406.0
1997.0,Barisal,August,191.0
1997.0,Barisal,September,378.0
1997.0,Barisal,October,7.0
1997.0,Barisal,November,11.0
1997.0,Barisal,December,12.0
1997.0,Bhola,January,1.0
1997.0,Bhola,February,43.0
1997.0,Bhola,March,93.0
1997.0,Bhola,April,169.0
1997.0,Bhola,May,259.0
1997.0,Bhola,June,112.0
1997.0,Bhola,July,523.0
1997.0,Bhola,August,291.0
1997.0,Bhola,September,439.0
1997.0,Bhola,October,38.0
1997.0,Bhola,November,0.0
1997.0,Bhola,December,7.0
1997.0,Bogra,January,10.0
1997.0,Bogra,February,11.0
1997.0,Bogra,March,9.0
1997.0,Bogra,April,140.0
1997.0,Bogra,May,102.0
1997.0,Bogra,June,199.0
1997.0,Bogra,July,298.0
1997.0,Bogra,August,245.0
1997.0,Bogra,September,220.0
1997.0,Bogra,October,29.0
1997.0,Bogra,November,2.0
1997.0,Bogra,December,27.0
1997.0,Chandpur,January,2.0
1997.0,Chandpur,February,29.0
1997.0,Chandpur,March,54.0
1997.0,Chandpur,April,72.0
1997.0,Chandpur,May,133.0
1997.0,Chandpur,June,266.0
1997.0,Chandpur,July,492.0
1997.0,Chandpur,August,338.0
1997.0,Chandpur,September,421.0
1997.0,Chandpur,October,34.0
1997.0,Chandpur,November,0.0
1997.0,Chandpur,December,33.0
1997.0,Chittagong,January,0.0
1997.0,Chittagong,February,32.0
1997.0,Chittagong,March,118.0
1997.0,Chittagong,April,40.0
1997.0,Chittagong,May,267.0
1997.0,Chittagong,June,425.0
1997.0,Chittagong,July,1033.0
1997.0,Chittagong,August,383.0
1997.0,Chittagong,September,530.0
1997.0,Chittagong,October,134.0
1997.0,Chittagong,November,49.0
1997.0,Chittagong,December,4.0
1997.0,Comilla,January,8.0
1997.0,Comilla,February,11.0
1997.0,Comilla,March,117.0
1997.0,Comilla,April,160.0
1997.0,Comilla,May,199.0
1997.0,Comilla,June,350.0
1997.0,Comilla,July,664.0
1997.0,Comilla,August,270.0
1997.0,Comilla,September,277.0
1997.0,Comilla,October,47.0
1997.0,Comilla,November,1.0
1997.0,Comilla,December,30.0
1997.0,CoxsBazar,January,2.0
1997.0,CoxsBazar,February,20.0
1997.0,CoxsBazar,March,40.0
1997.0,CoxsBazar,April,28.0
1997.0,CoxsBazar,May,283.0
1997.0,CoxsBazar,June,390.0
1997.0,CoxsBazar,July,1277.0
1997.0,CoxsBazar,August,613.0
1997.0,CoxsBazar,September,640.0
1997.0,CoxsBazar,October,173.0
1997.0,CoxsBazar,November,37.0
1997.0,CoxsBazar,December,33.0
1997.0,Dhaka,January,2.0
1997.0,Dhaka,February,7.0
1997.0,Dhaka,March,82.0
1997.0,Dhaka,April,133.0
1997.0,Dhaka,May,151.0
1997.0,Dhaka,June,249.0
1997.0,Dhaka,July,549.0
1997.0,Dhaka,August,230.0
1997.0,Dhaka,September,440.0
1997.0,Dhaka,October,30.0
1997.0,Dhaka,November,1.0
1997.0,Dhaka,December,22.0
1997.0,Dinajpur,January,21.0
1997.0,Dinajpur,February,11.0
1997.0,Dinajpur,March,3.0
1997.0,Dinajpur,April,64.0
1997.0,Dinajpur,May,90.0
1997.0,Dinajpur,June,501.0
1997.0,Dinajpur,July,461.0
1997.0,Dinajpur,August,330.0
1997.0,Dinajpur,September,289.0
1997.0,Dinajpur,October,3.0
1997.0,Dinajpur,November,0.0
1997.0,Dinajpur,December,36.0
1997.0,Faridpur,January,11.0
1997.0,Faridpur,February,26.0
1997.0,Faridpur,March,20.0
1997.0,Faridpur,April,156.0
1997.0,Faridpur,May,137.0
1997.0,Faridpur,June,266.0
1997.0,Faridpur,July,337.0
1997.0,Faridpur,August,294.0
1997.0,Faridpur,September,162.0
1997.0,Faridpur,October,68.0
1997.0,Faridpur,November,53.0
1997.0,Faridpur,December,18.0
1997.0,Feni,January,0.0
1997.0,Feni,February,24.0
1997.0,Feni,March,115.0
1997.0,Feni,April,92.0
1997.0,Feni,May,237.0
1997.0,Feni,June,323.0
1997.0,Feni,July,794.0
1997.0,Feni,August,708.0
1997.0,Feni,September,465.0
1997.0,Feni,October,30.0
1997.0,Feni,November,2.0
1997.0,Feni,December,17.0
1997.0,Ishurdi,January,4.0
1997.0,Ishurdi,February,43.0
1997.0,Ishurdi,March,42.0
1997.0,Ishurdi,April,110.0
1997.0,Ishurdi,May,132.0
1997.0,Ishurdi,June,199.0
1997.0,Ishurdi,July,486.0
1997.0,Ishurdi,August,301.0
1997.0,Ishurdi,September,473.0
1997.0,Ishurdi,October,53.0
1997.0,Ishurdi,November,15.0
1997.0,Ishurdi,December,20.0
1997.0,Jessore,January,9.0
1997.0,Jessore,February,39.0
1997.0,Jessore,March,51.0
1997.0,Jessore,April,64.0
1997.0,Jessore,May,116.0
1997.0,Jessore,June,231.0
1997.0,Jessore,July,406.0
1997.0,Jessore,August,227.0
1997.0,Jessore,September,361.0
1997.0,Jessore,October,15.0
1997.0,Jessore,November,14.0
1997.0,Jessore,December,20.0
1997.0,Khepupara,January,1.0
1997.0,Khepupara,February,72.0
1997.0,Khepupara,March,72.0
1997.0,Khepupara,April,187.0
1997.0,Khepupara,May,304.0
1997.0,Khepupara,June,246.0
1997.0,Khepupara,July,920.0
1997.0,Khepupara,August,354.0
1997.0,Khepupara,September,666.0
1997.0,Khepupara,October,37.0
1997.0,Khepupara,November,13.0
1997.0,Khepupara,December,9.0
1997.0,Khulna,January,10.0
1997.0,Khulna,February,22.0
1997.0,Khulna,March,99.0
1997.0,Khulna,April,80.0
1997.0,Khulna,May,181.0
1997.0,Khulna,June,218.0
1997.0,Khulna,July,456.0
1997.0,Khulna,August,321.0
1997.0,Khulna,September,364.0
1997.0,Khulna,October,44.0
1997.0,Khulna,November,2.0
1997.0,Khulna,December,19.0
1997.0,Kutubdia,January,0.0
1997.0,Kutubdia,February,14.0
1997.0,Kutubdia,March,39.0
1997.0,Kutubdia,April,49.0
1997.0,Kutubdia,May,121.0
1997.0,Kutubdia,June,421.0
1997.0,Kutubdia,July,907.0
1997.0,Kutubdia,August,467.0
1997.0,Kutubdia,September,612.0
1997.0,Kutubdia,October,124.0
1997.0,Kutubdia,November,19.0
1997.0,Kutubdia,December,24.0
1997.0,M.court,January,1.0
1997.0,M.court,February,24.0
1997.0,M.court,March,108.0
1997.0,M.court,April,71.0
1997.0,M.court,May,218.0
1997.0,M.court,June,183.0
1997.0,M.court,July,1022.0
1997.0,M.court,August,433.0
1997.0,M.court,September,540.0
1997.0,M.court,October,80.0
1997.0,M.court,November,0.0
1997.0,M.court,December,19.0
1997.0,Madaripur,January,5.0
1997.0,Madaripur,February,14.0
1997.0,Madaripur,March,86.0
1997.0,Madaripur,April,234.0
1997.0,Madaripur,May,245.0
1997.0,Madaripur,June,257.0
1997.0,Madaripur,July,344.0
1997.0,Madaripur,August,418.0
1997.0,Madaripur,September,438.0
1997.0,Madaripur,October,6.0
1997.0,Madaripur,November,17.0
1997.0,Madaripur,December,23.0
1997.0,Mongla,January,2.0
1997.0,Mongla,February,70.0
1997.0,Mongla,March,123.0
1997.0,Mongla,April,131.0
1997.0,Mongla,May,214.0
1997.0,Mongla,June,233.0
1997.0,Mongla,July,478.0
1997.0,Mongla,August,355.0
1997.0,Mongla,September,591.0
1997.0,Mongla,October,12.0
1997.0,Mongla,November,0.0
1997.0,Mongla,December,14.0
1997.0,Mymensingh,January,1.0
1997.0,Mymensingh,February,12.0
1997.0,Mymensingh,March,31.0
1997.0,Mymensingh,April,172.0
1997.0,Mymensingh,May,131.0
1997.0,Mymensingh,June,396.0
1997.0,Mymensingh,July,523.0
1997.0,Mymensingh,August,417.0
1997.0,Mymensingh,September,485.0
1997.0,Mymensingh,October,8.0
1997.0,Mymensingh,November,11.0
1997.0,Mymensingh,December,21.0
1997.0,Patuakhali,January,1.0
1997.0,Patuakhali,February,45.0
1997.0,Patuakhali,March,147.0
1997.0,Patuakhali,April,208.0
1997.0,Patuakhali,May,237.0
1997.0,Patuakhali,June,283.0
1997.0,Patuakhali,July,594.0
1997.0,Patuakhali,August,479.0
1997.0,Patuakhali,September,487.0
1997.0,Patuakhali,October,28.0
1997.0,Patuakhali,November,1.0
1997.0,Patuakhali,December,7.0
1997.0,Rajshahi,January,8.0
1997.0,Rajshahi,February,35.0
1997.0,Rajshahi,March,19.0
1997.0,Rajshahi,April,56.0
1997.0,Rajshahi,May,53.0
1997.0,Rajshahi,June,242.0
1997.0,Rajshahi,July,763.0
1997.0,Rajshahi,August,468.0
1997.0,Rajshahi,September,348.0
1997.0,Rajshahi,October,4.0
1997.0,Rajshahi,November,44.0
1997.0,Rajshahi,December,22.0
1997.0,Rangamati,January,1.0
1997.0,Rangamati,February,14.0
1997.0,Rangamati,March,251.0
1997.0,Rangamati,April,33.0
1997.0,Rangamati,May,209.0
1997.0,Rangamati,June,508.0
1997.0,Rangamati,July,657.0
1997.0,Rangamati,August,481.0
1997.0,Rangamati,September,443.0
1997.0,Rangamati,October,134.0
1997.0,Rangamati,November,19.0
1997.0,Rangamati,December,15.0
1997.0,Rangpur,January,19.0
1997.0,Rangpur,February,14.0
1997.0,Rangpur,March,3.0
1997.0,Rangpur,April,113.0
1997.0,Rangpur,May,230.0
1997.0,Rangpur,June,276.0
1997.0,Rangpur,July,523.0
1997.0,Rangpur,August,338.0
1997.0,Rangpur,September,410.0
1997.0,Rangpur,October,16.0
1997.0,Rangpur,November,2.0
1997.0,Rangpur,December,27.0
1997.0,Sandwip,January,1.0
1997.0,Sandwip,February,23.0
1997.0,Sandwip,March,79.0
1997.0,Sandwip,April,81.0
1997.0,Sandwip,May,234.0
1997.0,Sandwip,June,405.0
1997.0,Sandwip,July,983.0
1997.0,Sandwip,August,666.0
1997.0,Sandwip,September,568.0
1997.0,Sandwip,October,73.0
1997.0,Sandwip,November,18.0
1997.0,Sandwip,December,12.0
1997.0,Satkhira,January,19.0
1997.0,Satkhira,February,35.0
1997.0,Satkhira,March,102.0
1997.0,Satkhira,April,235.0
1997.0,Satkhira,May,243.0
1997.0,Satkhira,June,215.0
1997.0,Satkhira,July,447.0
1997.0,Satkhira,August,422.0
1997.0,Satkhira,September,332.0
1997.0,Satkhira,October,40.0
1997.0,Satkhira,November,4.0
1997.0,Satkhira,December,13.0
1997.0,Sitakunda,January,0.0
1997.0,Sitakunda,February,16.0
1997.0,Sitakunda,March,157.0
1997.0,Sitakunda,April,107.0
1997.0,Sitakunda,May,258.0
1997.0,Sitakunda,June,323.0
1997.0,Sitakunda,July,1151.0
1997.0,Sitakunda,August,492.0
1997.0,Sitakunda,September,522.0
1997.0,Sitakunda,October,71.0
1997.0,Sitakunda,November,8.0
1997.0,Sitakunda,December,35.0
1997.0,Srimangal,January,2.0
1997.0,Srimangal,February,19.0
1997.0,Srimangal,March,57.0
1997.0,Srimangal,April,74.0
1997.0,Srimangal,May,333.0
1997.0,Srimangal,June,416.0
1997.0,Srimangal,July,573.0
1997.0,Srimangal,August,186.0
1997.0,Srimangal,September,395.0
1997.0,Srimangal,October,65.0
1997.0,Srimangal,November,1.0
1997.0,Srimangal,December,28.0
1997.0,Sylhet,January,1.0
1997.0,Sylhet,February,27.0
1997.0,Sylhet,March,111.0
1997.0,Sylhet,April,170.0
1997.0,Sylhet,May,347.0
1997.0,Sylhet,June,796.0
1997.0,Sylhet,July,681.0
1997.0,Sylhet,August,486.0
1997.0,Sylhet,September,946.0
1997.0,Sylhet,October,31.0
1997.0,Sylhet,November,23.0
1997.0,Sylhet,December,18.0
1997.0,Tangail,January,0.0
1997.0,Tangail,February,37.0
1997.0,Tangail,March,20.0
1997.0,Tangail,April,200.0
1997.0,Tangail,May,162.0
1997.0,Tangail,June,312.0
1997.0,Tangail,July,516.0
1997.0,Tangail,August,469.0
1997.0,Tangail,September,252.0
1997.0,Tangail,October,13.0
1997.0,Tangail,November,2.0
1997.0,Tangail,December,28.0
1997.0,Teknaf,January,0.0
1997.0,Teknaf,February,48.0
1997.0,Teknaf,March,33.0
1997.0,Teknaf,April,49.0
1997.0,Teknaf,May,243.0
1997.0,Teknaf,June,585.0
1997.0,Teknaf,July,1353.0
1997.0,Teknaf,August,742.0
1997.0,Teknaf,September,666.0
1997.0,Teknaf,October,23.0
1997.0,Teknaf,November,49.0
1997.0,Teknaf,December,16.0
1998.0,Barisal,January,148.0
1998.0,Barisal,February,54.0
1998.0,Barisal,March,273.0
1998.0,Barisal,April,251.0
1998.0,Barisal,May,179.0
1998.0,Barisal,June,208.0
1998.0,Barisal,July,616.0
1998.0,Barisal,August,516.0
1998.0,Barisal,September,254.0
1998.0,Barisal,October,89.0
1998.0,Barisal,November,270.0
1998.0,Barisal,December,0.0
1998.0,Bhola,January,54.0
1998.0,Bhola,February,48.0
1998.0,Bhola,March,193.0
1998.0,Bhola,April,187.0
1998.0,Bhola,May,264.0
1998.0,Bhola,June,255.0
1998.0,Bhola,July,500.0
1998.0,Bhola,August,483.0
1998.0,Bhola,September,263.0
1998.0,Bhola,October,171.0
1998.0,Bhola,November,124.0
1998.0,Bhola,December,6.0
1998.0,Bogra,January,10.0
1998.0,Bogra,February,13.0
1998.0,Bogra,March,26.0
1998.0,Bogra,April,84.0
1998.0,Bogra,May,143.0
1998.0,Bogra,June,367.0
1998.0,Bogra,July,749.0
1998.0,Bogra,August,563.0
1998.0,Bogra,September,283.0
1998.0,Bogra,October,353.0
1998.0,Bogra,November,10.0
1998.0,Bogra,December,0.0
1998.0,Chandpur,January,23.0
1998.0,Chandpur,February,54.0
1998.0,Chandpur,March,130.0
1998.0,Chandpur,April,158.0
1998.0,Chandpur,May,237.0
1998.0,Chandpur,June,92.0
